User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1003473,Iqra,P00214842,M,36-45,41,1,Islamabad Capital Territory,Northern,Business,Food,2,11804
1002650,Noor,P00111742,F,46-50,48,1,Gilgit-Baltistan,Northern,Business,Food,3,11803
1000625,Laiba,P00126042,M,36-45,36,1,Islamabad Capital Territory,Northern,Media,Food,4,11801
1002643,Raza,P00348842,F,46-50,50,1,Punjab,Eastern,Freelancer,Food,2,11801
1003576,Sara,P00252442,F,51-55,51,1,Balochistan,Western,Freelancer,Food,3,11801
1000740,Fatima,P00155642,F,26-35,28,0,Sindh,Southern,Agriculture,Food,3,11800
1000637,Daniyal,P00196042,F,36-45,44,0,Khyber Pakhtunkhwa,North-Western,Business,Food,2,11798
1001075,Usman,P00200642,M,26-35,35,1,Sindh,Southern,Education,Food,2,11797
1001331,Raza,P00080342,F,46-50,50,0,Balochistan,Western,Agriculture,Food,2,11797
1001310,Mehwish,P00114142,F,46-50,49,0,Balochistan,Western,Business,Food,2,11797
1004346,Arham,P00304042,F,18-25,23,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Food,2,11797
1005443,Umar,P00144242,F,26-35,27,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Food,4,11793
1004070,Saad,P00110842,F,26-35,31,0,Sindh,Southern,Construction,Food,4,11792
1004466,Hassan,P00112142,F,36-45,39,0,Balochistan,Western,Education,Food,1,11791
1004928,Muneeb,P00014042,M,26-35,31,1,Sindh,Southern,Retail,Food,1,11789
1001541,Iqra,P00265242,F,55+,61,1,Khyber Pakhtunkhwa,North-Western,Govt,Food,4,11789
1003538,Iqra,P00193242,F,36-45,41,0,Gilgit-Baltistan,Northern,Business,Food,2,11788
1000390,Noor,P00116142,F,26-35,35,1,Balochistan,Western,Retail,Food,3,11788
1003771,Raza,P00114942,F,26-35,30,0,Punjab,Eastern,Govt,Food,1,11788
1004545,Sara,P00183442,F,26-35,28,1,Khyber Pakhtunkhwa,North-Western,Construction,Food,2,11787
1005031,Raza,P00265242,M,26-35,26,0,Islamabad Capital Territory,Northern,Business,Food,2,11787
1003929,Hassan,P00246442,F,26-35,34,0,Balochistan,Western,IT,Food,1,11787
1001820,Muneeb,P00010842,F,26-35,35,0,Gilgit-Baltistan,Northern,Freelancer,Food,1,11781
1004412,Laiba,P00293242,F,18-25,25,0,Balochistan,Western,Textile,Food,4,11781
1004021,Hania,P00050142,F,51-55,53,0,Islamabad Capital Territory,Northern,Education,Food,2,11780
1002251,Umar,P00129842,F,36-45,45,1,Azad Jammu & Kashmir,North-Eastern,Media,Food,1,11779
1001301,Umar,P00352142,M,26-35,27,0,Gilgit-Baltistan,Northern,Retail,Food,4,11778
1005515,Zara,P00113242,F,18-25,22,0,Islamabad Capital Territory,Northern,Agriculture,Food,1,11777
1000509,Laiba,P00173342,M,26-35,29,0,Khyber Pakhtunkhwa,North-Western,Education,Food,3,11775
1000550,Hamza,P00045342,F,46-50,46,1,Azad Jammu & Kashmir,North-Eastern,Business,Food,1,11774
1004837,Laiba,P00127942,F,26-35,31,1,Azad Jammu & Kashmir,North-Eastern,Healthcare,Food,2,11773
1002718,Muneeb,P00278542,M,26-35,26,1,Azad Jammu & Kashmir,North-Eastern,Textile,Food,1,11772
1000352,Zara,P00241542,F,18-25,24,0,Gilgit-Baltistan,Northern,Engineer,Food,1,11772
1001050,Ahmed,P00347242,F,26-35,30,1,Azad Jammu & Kashmir,North-Eastern,Engineer,Food,2,11771
1002239,Sana,P00025442,F,18-25,23,1,Sindh,Southern,IT,Food,4,11770
1000624,Hania,P00049642,F,26-35,33,1,Islamabad Capital Territory,Northern,Construction,Food,3,11769
1002732,Ali,P00032042,F,46-50,46,1,Khyber Pakhtunkhwa,North-Western,Freelancer,Food,4,11769
1005598,Noor,P00358342,F,18-25,24,0,Balochistan,Western,Construction,Food,2,11767
1004021,Mehwish,P00190142,F,51-55,51,0,Punjab,Eastern,Business,Food,4,11765
1003158,Fatima,P00198742,F,26-35,30,1,Khyber Pakhtunkhwa,North-Western,Healthcare,Food,2,11764
1002975,Bilal,P00069042,F,36-45,39,1,Punjab,Eastern,Construction,Food,1,11764
1003504,Mariam,P00021642,F,18-25,19,0,Azad Jammu & Kashmir,North-Eastern,Textile,Food,2,11763
1002434,Sara,P00010742,M,26-35,28,0,Azad Jammu & Kashmir,North-Eastern,Construction,Food,4,11760
1003742,Zainab,P00275842,F,26-35,27,0,Punjab,Eastern,Retail,Food,3,11759
1001514,Ahmed,P00114042,F,18-25,21,0,Punjab,Eastern,Govt,Food,3,11758
1005762,Zainab,P00259342,M,36-45,42,1,Sindh,Southern,Media,Food,3,11756
1000308,Iqra,P00113942,F,26-35,32,0,Azad Jammu & Kashmir,North-Eastern,Healthcare,Food,4,11756
1004461,Umar,P00100642,F,26-35,26,1,Sindh,Southern,Media,Food,3,11756
1000945,Saad,P00147942,F,46-50,46,0,Punjab,Eastern,Freelancer,Food,1,11756
1000889,Zara,P00016342,F,46-50,49,1,Gilgit-Baltistan,Northern,Media,Food,3,11756
1000851,Arham,P00345742,F,18-25,18,1,Azad Jammu & Kashmir,North-Eastern,Govt,Food,2,11755
1004207,Daniyal,P00062842,F,36-45,37,0,Gilgit-Baltistan,Northern,Construction,Food,3,11755
1004153,Saad,P00187842,F,51-55,54,0,Punjab,Eastern,Business,Food,1,11754
1002376,Arham,P00254142,F,26-35,27,1,Azad Jammu & Kashmir,North-Eastern,Retail,Food,1,11754
1000858,Sana,P00144642,F,36-45,42,0,Sindh,Southern,Business,Food,2,11753
1005483,Sara,P00016142,M,26-35,34,0,Punjab,Eastern,Retail,Food,3,11753
1003103,Muneeb,P00050142,M,26-35,32,0,Balochistan,Western,Textile,Food,3,11748
1001463,Usman,P00173242,F,51-55,54,1,Khyber Pakhtunkhwa,North-Western,Textile,Food,2,11748
1004472,Bilal,P00080042,M,46-50,48,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Food,2,11747
1004024,Muneeb,P00252042,M,26-35,33,0,Sindh,Southern,Freelancer,Food,3,11743
1002348,Daniyal,P00331042,F,51-55,52,0,Balochistan,Western,Freelancer,Food,1,11742
1000911,Arham,P00313342,F,51-55,54,0,Gilgit-Baltistan,Northern,Education,Food,2,11739
1005795,Usman,P00129242,F,26-35,33,0,Punjab,Eastern,Media,Food,1,11737
1003842,Zainab,P0097742,M,36-45,45,1,Azad Jammu & Kashmir,North-Eastern,Textile,Food,1,11736
1001487,Arham,P00355642,F,36-45,39,0,Balochistan,Western,Healthcare,Food,2,11734
1005747,Noor,P00147742,F,26-35,34,0,Punjab,Eastern,Agriculture,Food,4,11734
1003712,Raza,P00127342,F,26-35,28,0,Azad Jammu & Kashmir,North-Eastern,Textile,Food,4,11734
1005858,Ayesha,P00178242,F,26-35,27,0,Khyber Pakhtunkhwa,North-Western,Agriculture,Food,1,11734
1003308,Bilal,P00034742,M,18-25,21,0,Punjab,Eastern,Textile,Food,1,11732
1005551,Taha,P00181842,M,36-45,39,0,Azad Jammu & Kashmir,North-Eastern,Retail,Food,3,11731
1005493,Sana,P00351042,F,36-45,45,1,Islamabad Capital Territory,Northern,IT,Food,2,11731
1002761,Ahmed,P00243942,F,36-45,42,1,Balochistan,Western,Govt,Food,2,11731
1005626,Ali,P00338442,M,55+,85,0,Gilgit-Baltistan,Northern,Healthcare,Food,1,11730
1000173,Mariam,P00310842,F,26-35,29,0,Balochistan,Western,Freelancer,Food,2,11729
1002208,Laiba,P00173742,F,26-35,33,1,Balochistan,Western,Healthcare,Food,3,11729
1004054,Zara,P00344542,F,36-45,38,0,Islamabad Capital Territory,Northern,Media,Food,4,11729
1001871,Sana,P00110942,M,46-50,48,1,Azad Jammu & Kashmir,North-Eastern,Healthcare,Food,2,11728
1003603,Taha,P00034342,M,36-45,44,1,Sindh,Southern,Agriculture,Food,1,11727
1006036,Noor,P00150042,M,26-35,26,1,Punjab,Eastern,IT,Food,1,11727
1004541,Fatima,P00166942,F,0-17,17,1,Khyber Pakhtunkhwa,North-Western,Freelancer,Food,2,11724
1004171,Taha,P00080342,F,55+,64,1,Khyber Pakhtunkhwa,North-Western,Agriculture,Food,2,11723
1001564,Iqra,P00074442,F,51-55,52,0,Balochistan,Western,Education,Food,3,11722
1004311,Arham,P00087742,F,51-55,52,0,Gilgit-Baltistan,Northern,Business,Food,3,11722
1001280,Taha,P00249142,F,0-17,12,0,Balochistan,Western,Textile,Food,2,11722
1003557,Zara,P00181542,F,18-25,18,1,Islamabad Capital Territory,Northern,Retail,Food,1,11721
1004055,Hassan,P00154042,F,51-55,51,0,Punjab,Eastern,Healthcare,Food,4,11721
1001365,Ayesha,P00258742,M,0-17,17,1,Islamabad Capital Territory,Northern,Media,Food,3,11717
1001067,Mehwish,P00114042,F,36-45,43,0,Sindh,Southern,IT,Food,2,11716
1001749,Hiba,P00252542,F,26-35,32,1,Sindh,Southern,Govt,Food,3,11714
1002404,Iqra,P00110942,F,18-25,24,1,Gilgit-Baltistan,Northern,Healthcare,Food,1,11714
1005717,Raza,P00253342,F,26-35,30,1,Azad Jammu & Kashmir,North-Eastern,Freelancer,Food,4,11714
1001968,Bilal,P00127742,F,26-35,26,0,Khyber Pakhtunkhwa,North-Western,Govt,Food,1,11713
1004115,Mariam,P00303642,F,26-35,31,0,Islamabad Capital Territory,Northern,Textile,Food,4,11713
1001753,Saad,P00009742,F,36-45,44,1,Azad Jammu & Kashmir,North-Eastern,Textile,Food,4,11713
1001835,Sana,P00348642,F,26-35,27,1,Punjab,Eastern,Textile,Food,3,11712
1002724,Raza,P00190142,M,46-50,50,1,Azad Jammu & Kashmir,North-Eastern,Engineer,Food,1,11711
1005156,Ali,P00114942,F,18-25,22,0,Punjab,Eastern,Govt,Food,2,11710
1002761,Raza,P00278042,F,36-45,36,1,Khyber Pakhtunkhwa,North-Western,Media,Food,1,11708
1005874,Hiba,P00001042,F,26-35,26,0,Sindh,Southern,Freelancer,Food,2,11708
1000424,Bilal,P00114742,F,26-35,26,1,Sindh,Southern,Business,Food,3,11706
1001196,Daniyal,P00113042,M,18-25,25,1,Gilgit-Baltistan,Northern,IT,Food,3,11704
1005996,Hania,P00205642,M,26-35,27,0,Balochistan,Western,Retail,Food,1,11704
1000136,Hania,P00049542,F,18-25,23,1,Sindh,Southern,Construction,Food,3,11703
1000303,Mehwish,P00028842,F,26-35,34,0,Gilgit-Baltistan,Northern,Govt,Food,2,11702
1000424,Saad,P00144642,F,26-35,26,0,Sindh,Southern,Freelancer,Food,3,11697
1003669,Hania,P00148742,F,26-35,29,0,Azad Jammu & Kashmir,North-Eastern,Construction,Food,4,11696
1001959,Bilal,P00057642,M,51-55,54,0,Balochistan,Western,Engineer,Food,4,11695
1000610,Iqra,P00187342,F,26-35,32,0,Khyber Pakhtunkhwa,North-Western,Business,Food,4,11693
1003457,Laiba,P00111942,F,26-35,28,0,Khyber Pakhtunkhwa,North-Western,Engineer,Food,1,11693
1004213,Daniyal,P00274942,F,36-45,38,0,Islamabad Capital Territory,Northern,Textile,Food,3,11691
1004214,Sana,P00047242,M,26-35,28,1,Azad Jammu & Kashmir,North-Eastern,Media,Food,2,11689
1001934,Hania,P00250842,F,26-35,30,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Food,4,11688
1004064,Iqra,P0095042,F,46-50,46,1,Sindh,Southern,Freelancer,Food,1,11688
1004107,Daniyal,P00243942,M,26-35,32,0,Islamabad Capital Territory,Northern,Agriculture,Food,3,11687
1002205,Mehwish,P0095842,M,26-35,28,0,Khyber Pakhtunkhwa,North-Western,Education,Food,4,11687
1005594,Mariam,P00086342,M,46-50,50,0,Punjab,Eastern,Freelancer,Food,1,11687
1003031,Hania,P00222842,M,18-25,18,1,Khyber Pakhtunkhwa,North-Western,IT,Food,1,11684
1002999,Bilal,P00023342,F,26-35,28,0,Islamabad Capital Territory,Northern,Education,Food,4,11681
1004194,Mariam,P00258742,F,18-25,23,0,Gilgit-Baltistan,Northern,Agriculture,Food,2,11681
1002868,Sara,P00230942,F,36-45,36,0,Sindh,Southern,Textile,Food,1,11680
1000630,Sara,P00121642,M,36-45,45,0,Punjab,Eastern,IT,Food,1,11679
1000575,Hassan,P00132942,F,26-35,30,0,Islamabad Capital Territory,Northern,Agriculture,Food,2,11679
1003786,Hiba,P00002542,M,26-35,33,0,Islamabad Capital Territory,Northern,Agriculture,Food,1,11679
1000695,Ayesha,P00217742,M,18-25,20,1,Sindh,Southern,Education,Food,3,11678
1005065,Umar,P00303442,F,26-35,29,1,Azad Jammu & Kashmir,North-Eastern,Construction,Food,3,11677
1003610,Hassan,P00313642,F,18-25,23,0,Islamabad Capital Territory,Northern,Construction,Food,2,11676
1000549,Saad,P00218342,F,26-35,26,1,Khyber Pakhtunkhwa,North-Western,Media,Food,4,11676
1001088,Laiba,P00262542,M,0-17,15,0,Sindh,Southern,Agriculture,Food,3,11674
1005978,Daniyal,P00191442,M,36-45,40,1,Sindh,Southern,Retail,Food,1,11674
1003579,Raza,P00127742,F,18-25,18,1,Balochistan,Western,Healthcare,Food,3,11673
1000950,Zara,P00112142,F,36-45,42,1,Khyber Pakhtunkhwa,North-Western,Freelancer,Food,2,11673
1004748,Sara,P00212042,F,46-50,48,0,Gilgit-Baltistan,Northern,Textile,Food,3,11672
1002064,Umar,P00142942,F,36-45,42,0,Azad Jammu & Kashmir,North-Eastern,Construction,Food,2,11672
1005511,Daniyal,P00287642,F,46-50,46,1,Gilgit-Baltistan,Northern,Retail,Food,1,11671
1005548,Mariam,P00021042,M,18-25,25,1,Balochistan,Western,IT,Food,3,11669
1000534,Mariam,P00157642,F,26-35,30,1,Khyber Pakhtunkhwa,North-Western,Agriculture,Food,2,11668
1002129,Ali,P00233842,F,26-35,33,1,Khyber Pakhtunkhwa,North-Western,Freelancer,Food,3,11668
1005107,Bilal,P00276342,M,46-50,48,1,Balochistan,Western,Business,Food,4,11668
1000832,Bilal,P00174442,F,18-25,22,0,Punjab,Eastern,Engineer,Food,2,11667
1001413,Sara,P00355142,F,18-25,18,0,Balochistan,Western,Media,Food,2,11667
1005654,Ayesha,P00119442,F,26-35,27,1,Islamabad Capital Territory,Northern,Construction,Food,2,11667
1005530,Sana,P00346442,M,18-25,20,1,Islamabad Capital Territory,Northern,IT,Food,4,11667
1002655,Hamza,P00173242,F,36-45,38,1,Islamabad Capital Territory,Northern,Education,Food,2,11667
1005734,Arham,P00295942,M,26-35,27,0,Khyber Pakhtunkhwa,North-Western,Agriculture,Food,1,11656
1002276,Umar,P00213742,F,55+,56,0,Khyber Pakhtunkhwa,North-Western,Govt,Food,2,11656
1002105,Zara,P00230842,F,26-35,35,1,Sindh,Southern,Construction,Food,1,11655
1000984,Zara,P00178542,F,51-55,55,0,Balochistan,Western,Textile,Food,3,11655
1000202,Raza,P00033042,F,18-25,22,1,Azad Jammu & Kashmir,North-Eastern,Healthcare,Food,1,11646
1005649,Iqra,P00027142,M,18-25,19,1,Sindh,Southern,Healthcare,Food,1,11646
1005858,Taha,P00028842,F,26-35,31,0,Sindh,Southern,Business,Food,4,11642
1000539,Bilal,P00285642,M,26-35,30,0,Sindh,Southern,Construction,Food,4,11641
1002208,Laiba,P00010742,F,26-35,31,0,Islamabad Capital Territory,Northern,Healthcare,Food,2,11640
1004140,Raza,P00032042,F,26-35,32,0,Azad Jammu & Kashmir,North-Eastern,Construction,Food,2,11640
1003686,Mariam,P00343042,M,26-35,32,0,Balochistan,Western,Govt,Food,4,11639
1001434,Mehwish,P00259542,M,0-17,13,0,Gilgit-Baltistan,Northern,Govt,Food,1,11638
1000851,Noor,P00251842,F,18-25,23,1,Punjab,Eastern,Education,Food,2,11638
1002857,Zara,P00110742,F,26-35,30,1,Balochistan,Western,Freelancer,Food,3,11636
1001414,Noor,P00140742,F,18-25,24,1,Sindh,Southern,Textile,Food,3,11636
1001298,Taha,P00033742,F,36-45,38,1,Punjab,Eastern,Agriculture,Food,2,11635
1002546,Mehwish,P00175942,M,55+,64,0,Azad Jammu & Kashmir,North-Eastern,Retail,Food,3,11634
1005788,Iqra,P00197242,F,26-35,33,0,Balochistan,Western,Media,Food,2,11633
1003474,Laiba,P00240242,F,36-45,42,0,Islamabad Capital Territory,Northern,Business,Food,4,11633
1003336,Hamza,P00255942,F,36-45,38,1,Balochistan,Western,Engineer,Food,3,11632
1003507,Hamza,P00260042,F,26-35,30,1,Balochistan,Western,Healthcare,Food,2,11629
1004238,Usman,P00259542,F,36-45,38,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Food,2,11629
1004953,Arham,P00149542,F,36-45,36,1,Khyber Pakhtunkhwa,North-Western,Engineer,Food,2,11624
1003882,Bilal,P00072942,F,55+,89,0,Khyber Pakhtunkhwa,North-Western,Education,Food,3,11618
1001733,Sana,P00364842,F,18-25,23,1,Sindh,Southern,Govt,Food,2,11617
1004386,Muneeb,P00101742,F,26-35,31,0,Azad Jammu & Kashmir,North-Eastern,Govt,Food,4,11616
1005014,Daniyal,P00105142,F,46-50,49,1,Sindh,Southern,Healthcare,Food,2,11614
1000651,Sara,P00120342,F,36-45,45,0,Sindh,Southern,Education,Food,3,11613
1004434,Laiba,P00307642,M,36-45,39,1,Gilgit-Baltistan,Northern,Freelancer,Food,3,11611
1003299,Hassan,P00358042,M,26-35,31,0,Sindh,Southern,Education,Food,3,11610
1000765,Ahmed,P00044242,F,26-35,27,0,Khyber Pakhtunkhwa,North-Western,Govt,Food,2,11609
1002124,Arham,P00295842,F,26-35,35,0,Punjab,Eastern,Agriculture,Food,3,11609
1000095,Iqra,P00198742,F,46-50,47,1,Sindh,Southern,Retail,Food,1,11608
1001447,Usman,P00193642,F,18-25,22,0,Sindh,Southern,Construction,Food,1,11607
1003331,Zara,P00250242,M,26-35,26,1,Sindh,Southern,Construction,Food,4,11606
1004522,Arham,P00171742,F,46-50,46,0,Islamabad Capital Territory,Northern,IT,Food,2,11606
1001153,Hassan,P00249742,F,18-25,23,0,Islamabad Capital Territory,Northern,Engineer,Food,4,11606
1004543,Ali,P00240142,F,26-35,26,0,Khyber Pakhtunkhwa,North-Western,Business,Food,1,11606
1001632,Ahmed,P00119542,M,26-35,32,1,Balochistan,Western,Education,Food,4,11606
1004618,Noor,P00241242,F,26-35,29,0,Punjab,Eastern,Construction,Food,1,11605
1000429,Hiba,P00257042,F,18-25,23,1,Gilgit-Baltistan,Northern,Textile,Food,2,11605
1002773,Ayesha,P00086042,F,36-45,40,1,Sindh,Southern,Retail,Food,3,11604
1003963,Muneeb,P00230942,F,51-55,54,0,Islamabad Capital Territory,Northern,Retail,Food,2,11604
1001360,Laiba,P00014642,F,26-35,31,0,Azad Jammu & Kashmir,North-Eastern,Engineer,Food,3,11604
1003834,Ahmed,P00161542,F,18-25,20,1,Punjab,Eastern,Agriculture,Food,1,11603
1003029,Fatima,P00016342,F,18-25,18,1,Khyber Pakhtunkhwa,North-Western,IT,Food,1,11603
1002396,Usman,P00059442,M,18-25,21,1,Sindh,Southern,Govt,Food,3,11602
1001988,Raza,P00028042,M,26-35,28,0,Azad Jammu & Kashmir,North-Eastern,Agriculture,Food,3,11602
1001600,Hamza,P00084042,F,36-45,36,1,Khyber Pakhtunkhwa,North-Western,Engineer,Food,2,11601
1003370,Saad,P00183742,F,18-25,19,0,Balochistan,Western,Business,Food,4,11601
1003829,Arham,P0093742,M,26-35,28,0,Gilgit-Baltistan,Northern,Education,Food,4,11601
1004347,Iqra,P00223342,M,18-25,18,1,Balochistan,Western,Healthcare,Food,4,11601
1003055,Iqra,P00270942,M,26-35,27,1,Khyber Pakhtunkhwa,North-Western,Retail,Food,1,11598
1000319,Hamza,P00010842,M,51-55,54,1,Islamabad Capital Territory,Northern,IT,Food,4,11598
1001296,Sara,P00364842,F,0-17,12,0,Islamabad Capital Territory,Northern,Textile,Food,1,11595
1005582,Daniyal,P00244342,M,46-50,46,1,Balochistan,Western,Engineer,Food,2,11593
1005534,Muneeb,P00250342,F,46-50,47,0,Islamabad Capital Territory,Northern,Business,Food,2,11591
1002163,Usman,P00186642,F,18-25,20,0,Islamabad Capital Territory,Northern,Govt,Food,1,11590
1001805,Bilal,P00320742,F,18-25,24,0,Balochistan,Western,Media,Food,2,11588
1002883,Noor,P00279642,F,18-25,21,0,Islamabad Capital Territory,Northern,Agriculture,Food,3,11588
1001935,Taha,P00085742,M,0-17,17,1,Balochistan,Western,Govt,Food,2,11585
1003055,Raza,P00262242,M,26-35,33,0,Sindh,Southern,Agriculture,Food,4,11585
1003922,Sana,P00022542,F,18-25,23,1,Balochistan,Western,IT,Food,2,11585
1003698,Mehwish,P00338442,F,26-35,33,0,Balochistan,Western,Media,Food,2,11584
1006005,Laiba,P00181642,M,26-35,29,0,Balochistan,Western,Media,Food,1,11583
1002507,Saad,P00295342,F,26-35,28,0,Balochistan,Western,Media,Food,3,11581
1000678,Daniyal,P00331242,F,26-35,35,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Food,4,11580
1000843,Ali,P00153742,F,26-35,30,1,Balochistan,Western,Textile,Food,2,11578
1002038,Mariam,P00119042,M,46-50,49,0,Balochistan,Western,Media,Food,4,11578
1003625,Bilal,P00262242,F,18-25,24,1,Sindh,Southern,Construction,Food,3,11578
1003349,Hamza,P00044442,M,18-25,20,0,Punjab,Eastern,Freelancer,Food,4,11576
1000637,Ahmed,P00111742,F,36-45,37,1,Sindh,Southern,Agriculture,Food,1,11576
1000149,Hassan,P00112142,F,26-35,33,1,Punjab,Eastern,Engineer,Food,3,11576
1001211,Noor,P00145042,F,18-25,22,1,Gilgit-Baltistan,Northern,IT,Food,1,11573
1003742,Daniyal,P00259342,F,26-35,35,0,Gilgit-Baltistan,Northern,Healthcare,Food,1,11571
1002986,Usman,P00114942,F,26-35,30,0,Azad Jammu & Kashmir,North-Eastern,Engineer,Food,1,11571
1004227,Ayesha,P00179042,F,26-35,32,0,Islamabad Capital Territory,Northern,Freelancer,Food,4,11569
1000802,Daniyal,P00238442,F,26-35,30,0,Gilgit-Baltistan,Northern,Agriculture,Food,3,11567
1002847,Zara,P00150342,F,18-25,20,0,Gilgit-Baltistan,Northern,Agriculture,Food,1,11566
1000411,Sana,P00144242,M,46-50,50,1,Balochistan,Western,Construction,Food,1,11565
1000187,Hassan,P00132242,M,46-50,46,1,Balochistan,Western,Govt,Food,2,11564
1005834,Raza,P00281042,F,55+,80,0,Gilgit-Baltistan,Northern,Construction,Food,1,11563
1003585,Mehwish,P00330342,F,36-45,40,0,Sindh,Southern,Healthcare,Food,1,11560
1002383,Hania,P00058142,M,26-35,32,1,Gilgit-Baltistan,Northern,Education,Food,4,11557
1001853,Fatima,P00216742,F,51-55,51,0,Sindh,Southern,Freelancer,Food,1,11557
1002137,Ali,P00370242,M,0-17,13,0,Azad Jammu & Kashmir,North-Eastern,Business,Food,2,11556
1000330,Sana,P00085342,F,55+,60,0,Sindh,Southern,Agriculture,Food,4,11555
1004489,Noor,P00028842,F,18-25,19,1,Punjab,Eastern,Engineer,Food,4,11555
1000746,Arham,P00345642,M,18-25,24,1,Punjab,Eastern,Education,Food,1,11552
1002109,Zara,P00144642,F,26-35,35,0,Balochistan,Western,Media,Food,2,11551
1005972,Umar,P00283242,M,26-35,35,0,Sindh,Southern,Textile,Food,4,11550
1004168,Sara,P00296042,M,46-50,49,0,Sindh,Southern,Education,Food,3,11550
1002018,Fatima,P00259142,F,36-45,44,0,Balochistan,Western,Govt,Food,2,11550
1001854,Ayesha,P00223042,F,26-35,35,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Food,3,11548
1005905,Hania,P00245642,M,36-45,39,1,Azad Jammu & Kashmir,North-Eastern,Media,Food,3,11548
1003037,Hania,P00158842,M,26-35,31,0,Sindh,Southern,Retail,Food,1,11547
1002030,Noor,P00244142,F,26-35,35,1,Gilgit-Baltistan,Northern,Freelancer,Food,1,11546
1004884,Hiba,P00019142,F,36-45,41,1,Sindh,Southern,Engineer,Food,4,11544
1000399,Fatima,P00255742,M,36-45,44,1,Punjab,Eastern,Govt,Food,3,11544
1004682,Taha,P00221042,F,26-35,27,0,Khyber Pakhtunkhwa,North-Western,Govt,Food,3,11543
1002843,Hania,P00142142,M,26-35,28,0,Khyber Pakhtunkhwa,North-Western,Media,Food,1,11543
1002843,Bilal,P00142142,M,26-35,28,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Food,2,11543
1005100,Mehwish,P00109042,F,51-55,55,0,Khyber Pakhtunkhwa,North-Western,Retail,Food,4,11542
1004637,Noor,P00233542,M,36-45,44,0,Gilgit-Baltistan,Northern,Govt,Food,1,11541
1004946,Hassan,P00058142,M,36-45,44,0,Sindh,Southern,Govt,Food,3,11541
1004667,Mariam,P00112442,F,26-35,32,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Food,1,11540
1003201,Arham,P00065342,F,46-50,49,0,Balochistan,Western,Media,Food,2,11540
1000187,Muneeb,P00237542,M,46-50,47,0,Khyber Pakhtunkhwa,North-Western,Textile,Food,3,11537
1002014,Hania,P00110942,F,18-25,24,0,Sindh,Southern,Freelancer,Food,4,11535
1003910,Daniyal,P00100742,F,26-35,27,0,Balochistan,Western,Education,Food,4,11533
1001937,Sara,P00110842,F,26-35,28,1,Islamabad Capital Territory,Northern,Textile,Food,2,11532
1000802,Hassan,P00197442,F,26-35,29,0,Sindh,Southern,Healthcare,Food,3,11532
1000264,Iqra,P00053942,F,36-45,36,0,Gilgit-Baltistan,Northern,Retail,Food,3,11532
1000984,Arham,P00161542,M,51-55,55,0,Islamabad Capital Territory,Northern,Govt,Food,2,11531
1000702,Iqra,P00273742,F,36-45,43,1,Azad Jammu & Kashmir,North-Eastern,Retail,Food,3,11530
1004227,Noor,P00040642,F,26-35,32,1,Islamabad Capital Territory,Northern,Business,Food,3,11528
1004026,Arham,P00113142,F,26-35,32,0,Balochistan,Western,Engineer,Food,4,11526
